v_id,creator,desc,duration,likes,comments,sound,tags
7079086241140002054,"_wahidtv_","Brandweer in actie😂🔥🧯🚒",9.379,5669,85,"Funny Laugh no no no - Sound Effect","['#wahidtv', '#belguim', '#fypシ', '#viral', '#trend', '#tiktoker', '#belgie', '#foryoupage', '#goviral', '#antwerpen', '#belgique', '#antwerp', '#meir', '#brandweer']"
7079776218542886150,"alinedessine","Dites lui pour la 🍳 par pitié, il me gave avec ça 😭🤌🏻",76.879,509300,5307,"Relaxed everyday loop BGM - Milk","['@Jimmy']"
7079463958884748550,"merlins___beard","World’s Smallest Elder Wand",6.267,910700,4225,"original sound - WanderingAndLost","['#avadakedavra', '#harrypotter', '#YerAWizard', '#potterhead', '#hptiktok', '#craft', '#miniature', '#voldemort']"
7080223530419457285,"mehdi_amri_10","HE GOT ME…😨😳",8.775,58200,193,"original sound - Sickickmusic","['@Silvermanstatue', '@blackbananasnl']"
7078762129033153798,"lazxlxl","",35.246,283000,1934,"sunet original - ssss","['#fy']"
7078626862892633349,"kloten_op.school","Penta Assen😏",12.885,79200,483,"Unbanfred - Fred🦋","[]"
7077972996131966214,"franceinfo","📹 Une fille dévoile et raconte les violences dont a été victime sa mère dans un",103.048,681100,21800,"Silence Strings & Electronica (with drama)(893790) - CHROMA","['#Ehpad', '#franceinfo', '#maltraitance']"
7078719666570398981,"crazyboyanouar","deze paard is een legend 😭😭",12.863,27200,1429,"origineel geluid - ☘️Anouar☘️","['#anouaropolis', '#viral', '#fypシ']"
7079669176410967298,"pamellachka","",16.855,231900,2734,"оригинальный звук - Oksana__Mishina","['#pamellachka']"
7077715837771123973,"danieladana1974","",6.801,2360,53,"Booty Swing - Parov Stelar","['#guesstheplayer', '#🤣🤣🤣🤣🤣🤣', '#comedy', '#funnytiktok', '#movie', '#fun', '#danielaf1974', '#justfun']"
7051960502792015109,"viralsean_tv","Chair prank that will make you laugh 😂",62.088,963300,3510,"original sound - ViralSeanTV","['#chairprank', '#fyp', '#afcon', '#prank', '#laugh', '#lol', '#lmao', '#prankster', '#prankvideo', '#comedy']"
7079762822141349126,"schmeets","Eindelijk Mercedes G-wagon gekocht🔥🤩🥵",36.476,23900,488,"Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey","[]"
7077309058990034182,"elldommi20","😵‍💫",7.869,2627,0,"origineel geluid - dominik","['#boxmachine']"
7079737010021321989,"lion2santos","OSB is geweldig 😂",20.129,71700,3753,"origineel geluid - 🤫🤫🙌🏾","[]"
7080167843882405126,"crazyboyanouar","hzo😂😂",17.205,15900,299,"origineel geluid - ☘️Anouar☘️","['#fypシ', '#viral', '#anouaropolis', '#nmbs']"
7080218271164747014,"simonlousberg","C’est parti 😉",74.023,95500,595,"Pepas - Farruko","['#smoothie', '#milkshake', '#foryourpage']"
7079780320509234437,"ragnar_de_wish","",12.444,18000,5149,"son original - Ragnar & angel","[]"
7056193911223602438,"je_moeder1607","🤨🤨🤨",9.868,5266,309,"origineel geluid - Lil SN🇨🇼","['@eenblokjesuikeraub']"
7079677497381506306,"pamellachka","",9.704,75300,708,"BORN FOR THIS - Foxxi","['#pamellachka']"
7079062775670017285,"younesidrissi_","Wat is de hoofdstad van China 🇨🇳?",13.976,20500,562,"original sound - Younes","['#younesidrissi', '#straatinterviews', '#funnyvideos']"
7077257268491832582,"madalin_cr","Răspunde lui",6.917,35200,108,"original sound - Sorin Adamescu 🎭","['@daiana.jdm']"
7053839184829680902,"d_totti","",40.702,23900,412,"original sound - Donell Totti","['#donelltotti']"
7079061773503991045,"moneyypool","",7.196,7881,423,"Originalton - MoneyyPool","[]"
7080174302460464390,"moneyypool","",11.074,5121,227,"Originalton - MoneyyPool","[]"
7055338827489037574,"vtm_be","Een buis voor",12.583,46000,609,"Is dat geen buis VTM - VTM","['@Jamie-Lee Six', '#debuurtpolitie', '#debuurtpolitievids', '#vtm', '#studentenleven', '#fyp', '#vjp']"
7074217545926020354,"myroom_team","",13.117,4000000,60000,"Shinitai-chan - Slowed & Reverb - 279empirebeats","['#myroom']"
7078676964856417542,"sami2bx","Elle aime pas les trottinettes 🤣🤷🏽‍♂️",57.397,262700,4590,"son original - Sami2bx","['#foryou', '#pourtoi', '#rire', '#drole', '#prank', '#fou', '#viral', '#fy']"
7069581550513360154,"deepside342","Reply to",118.634,381800,1107,"original sound - Deep side☑️ - Deep side💎","['@tikmb2', '#foryoupag', '#viral', '#humanity', '#islam', '#followers😘thanku']"
7078736566767619333,"respet68","",100.726,24300,228,"son original - Respect 😎🥵😂","[]"
7076085790786342149,"alexisvan_","en voiture c’est chouette, 2€/l le plein",30.439,2569,239,"paradise - favsoundds","['#aiemoncul', '#fyp']"
7052734372096625926,"tesenvoyage","",8.798,7983,0,"Tu vois comment ? - ZKR","['#fyp', '#bxl', '#tunnelbanan', '#zezak']"
7048635417515560198,"dagelijkse_memes12","Rip my boy😂😂",12.468,141200,2436,"original sound - dagelijkse_memes12","['#izzle', '#fyp', '#bottleflip', '#😂😂', '#kowed', '#e', '#zebi']"
7079450872291396870,"nord2bx","Le nord en mode soleil plein🤟🏽",8.241,932,63,"son original - BXNORD","['#quartiernord', '#pourtoi', '#foryou']"
7061586185394605338,"football04vmnsports","free kick 200 iq",28.12,5100000,11700,"Waka Waka (This Time for Africa) - Shakira","['#womensfootball']"
7062358754578255130,"movie66for","",118.026,45400,57,"I See Your Monsters - 耀温顺","['#movie', '#movieclips', '#filmclips', '#funnyvideos', '#funnyvideos', '#foryou']"
7079345991521979653,"laiarrrrrr","⚡️Rayo Macqueen⚡️",20.083,32500,1502,"Pepas - Farruko","['#mercedes', '#tesla', '#lentejas']"
7078226937767922946,"ayseegulistan","Dul kalmak benim suçum değil KADERİM.",10.355,14600,2304,"Rüya - Tolga Güvenç","['#dulkalmak', '#evlenmek', '#bursa16']"
7047817487425080581,"ianstukkens","",11.375,45,3,"Low - m_a_r_i_a","[]"
7079428607965203717,"moneyypool","",9.727,1582,223,"London Scammer - Remastered - Tankz","[]"
7051992037884824838,"waziri__janan","",14.93,23700,452,"الصوت الأصلي - ايــفــار","['@sharef__s__a', '@zahidsh15', '@mubariz______waziri', '@obaidullahzakhel']"
7080182995910397190,".respect._moments","",19.201,39300,67,"original sound - Stephanie Box","['#respect', '#viral', '#fyp']"
7077340912644312325,"korteklaas","😂",9.123,5531,89,"origineel geluid - Klaas","[]"
7059424002183286022,"ferjani_safiii","COMMENT FOR PART 2‼️😱👮🏻‍♂️",10.47,43900,894,"Oh No - Kreepa","['#barcelona_spain', '#barcelone', '#policia']"
7079070751646600449,"dilarakaçmazz","Beni gören oynamaya başlıyor oy maşallah 😍💃🏼",20.106,486400,1694,"orijinal ses - Dilara Kaçmaz Akdoğan","[]"
7078990487696215302,"ankatriencasselman","Elke keer opnieuw 😅 dan toch maar een nieuwe doos halen 🤷‍♀️",11.468,3600,22,"Quirky - Oleg Kirilkov","['#strijkparels', '#kleuterleven', '#momsoftiktok', '#tiktokmamas', '#over30', '#belgium🇧🇪']"
7080176652604558597,"younesidrissi_","Geloof jij haar⁉️ Reageer hierzo! 🥶",17.018,11600,187,"original sound - Younes","['#younesidrissi', '#funnyvideos', '#straatinterviews']"
7053841418950954245,"lili.vtl","ducoup je le comprends",14.697,1197,198,"son original - _..hellooooo.._","['#fypシ', '#pourtoi', '#09']"
7079735552248958214,"daynameeuwsen","Gelijk op straat gezet 😃",60.184,105400,2116,"Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey","['#firsttattoo', '#tattoo', '#fyp', '#voorjou', '#firstreaction', '#lol']"
7050157356209999110,"1in1millionchance","1 in 1 million chance 👑",15.834,48900,60,"original sound - Stephanie Box","['#foryou', '#omg', '#fypシ', '#foryoupage', '#omg', '#wow', '#pourtoi', '#fypage', '#likeandshare❤', '#respect']"
7066112380786265349,"dariovanlysebetten","hier ziet u hoe het gaat 😁 part 2",38.312,18300,215,"Mission Impossible (Main Theme) - Favorite Movie Songs","[]"
7068602052984835354,"cty_movie","",69.125,2300000,7102,"Up and Away (Vocalese) - GHOSTLAND","['#movie']"
7060425467358153985,"slobnaz","Different reactions of people/ Разные реакции людей😌 Subscribe/ Подпишись😉",32.018,4900000,21000,"оригинальный звук - slobnaz","[]"
7059776465780395270,"fansaraide","Antwoorden aan",8.752,7242,437,"الصوت الأصلي - ENTJ","['@laurabenx', '#fypシ', '#fy', '#hm', '#fyp', '#foryou', '#foryoupage']"
7080185787395968262,"melfouad","la réaction à la fin j'étais pas prête 😭",55.239,83300,1648,"son original - Melfouad","['#melfouad', '#humour', '#couplegoals', '#xyzbca', '#xyzcba', '#parati', '#couplemixte', '#fypシ', '#fy', '#foryou', '#rire', '#couple', '#fypage', '#rire_tiktok', '#fyp']"
7078636612803890438,"arthurvandecandelaere","",6.639,5818,135,"original sound - Young Yayo","[]"
7080226746456444166,"nuiblanche","",7.033,12300,92,"Get Low - Dillon Francis & DJ Snake","['#chaudchaud', '#hothot', '#regardela']"
7076119485140241669,"emily_heuten","I’m in love with these emo boys 🥺🖤",9.564,28500,792,"emo girl - Machine Gun Kelly & WILLOW","['#emogirl', '#funny', '#funnytiktok', '#viral', '#foryoupage', '#iykyk', '#fyp', '#voorjou', '#belgium', '#friends', '#challenge', '#trending', '#iminlovewithanemogirl']"
7079834107781467397,"movies_war","Reply to",140.711,4240,73,"Love You So - The King Khan & BBQ Show","['@oliver_folk19', '#viral', '#movie', '#grandpa', '#boy', '#theshed', '#dog', '#fypシ']"
7079966361560141061,"americanbully.cash","Cash never play 🤣🤣🤣🤣🇧🇪🇦🇱",10.679,842,27,"Run - OneRepublic","['@ledifx1', '@tattoo.klidi']"
7056474143348346118,"rayfordgeiglecv5","",38.218,632200,3726,"sonido original - JOSUE","['#foryou', '#fyp', '#movie', '#respect']"
7074528090487115013,"estebanvial","Quand tu lis l’horoscope",60.253,361300,1244,"son original - Esteban Vial","[]"
