v_id,creator,desc,duration,likes,comments,sound,tags
7054611788855315718,"sanko.vika","Процесс зачатия ребёнка. Центр науки в Гданьске",102.282,7000000,106300,"оригинальный звук - @sanko.vika","['#гданьск']"
7078729898457566469,"superboumj","Where do we go next time ? 📍Paris 🇫🇷",22.196,68500,368,"Macarena - Los Del Rio","[]"
7051622400307252485,"mrmushroom7","Wie haat fietsers op de baan😂😭",7.01,95800,2657,"original sound - Mr Mushroom","['#foryou', '#fyp', '#antwerpen', '#rijexamen']"
7077980543605886214,"unknowuserbx","",10.656,13600,284,"Pogo - Roméo Elvis & Le Motel","['#party', '#pogo', '#belgium', '#dance']"
7065734057199422725,"javad2024","",101.168,5100000,24100,"Let Me Down Slowly - 雨妹","['#fyyyyyy', '#viral', '#animation', '#cartoon', '#foryou', '#foryoupage', '#4u']"
7075803302734122246,"lucian.ranfu","Evolution takes time.⏳ ig:ranfulucian",9.68,61900,323,"House of the Rising Sun - sourwing_anti_cancer","['#change', '#transformation', '#fat', '#new', '#pain', '#love', '#foryou', '#fyp', '#fy', '#fypシ', '#foryoupage', '#viral', '#tiktok', '#happy']"
7073881803387325702,"lelijkelightskin","Kinderarbeid tot en met 🤥",6.406,12000,293,"toma tussi - yo","['#fyp', '#dutch', '#xyzbca', '#nl', '#belgie']"
7079014907957529858,"yuliaalexeeva02","😇😇😇",10.47,22800,158,"TJR Eat God See Acid Noslek Milkshake Edit - Даба Дамбиев","[]"
7077797268128075010,"m_faker","",180.236,213600,2555,"original sound - Ahmed_Bakhsh","['#fyp', '#fypシ', '#foryourpage', '#tiktok', '#celebratemom', '#iamhappy', '#elclasico', '#couplegoals', '#trending', '#food', '#duet', '#viral', '#comedy', '#funny', '#tiktokindia', '#tiktok', '#uk']"
7071646496734612741,"kazenosaru","Répondre à",5.408,4370,155,"son original - SARU","['@noe._.msr']"
7078414702711164202,"abbieherbert","Uh oh 😬",6.406,3000000,10300,"toma tussi - yo","['@noahbeck', '#poot', '#baby', '#babiesoftiktok', '#babyfever', '#surprise', '#cousins', '#cousin', '#fyp', '#4u', '#trend', '#dance', '#react', '#reaction', '#family', '#viral', '#familytime']"
7078387008145542405,"1m69langedikzak","ida ni in heusden zolder💀😭😭😭",11.284,5812,203,"origineel geluid - dieenekerim°_°","['#foryoupageofficiall', '#viralvideo', '#foryourpage', '#furdisch', '#fypシ', '#viral', '#foryoupage', '#virall', '#world', '#funny', '#funnyvideos']"
7071683066841795846,"kaanyksl9","",8.125,25800,436,"aze - 🇦🇿","['#fy', '#fypシ', '#viral', '#fouryoupage']"
7077964632723508485,"assountinaaa","On était tous comme ça non ?😭😂",22.637,213200,2093,"son original - Assountïna ⚡️","[]"
7078178058523479301,"anilyaman24","Hierse swakke",6.824,763,17,"origineel geluid - Enjoy life✨","['#swakke', '#swakkegaatviraal', '#swakkeeeee', '#viraal', '#mechelen', '#mechelenstad', '#fyp', '#foryoupage', '#voorjou', '#voorjoupagina']"
7076092927621057797,"bichertartik","",15.183,8728,241,"Suavemente - Soolking","['#pourtoi', '#prisontiktok']"
7069749069618400517,"vinsensio.itsme","",17.18,567500,6395,"Dorime (Ameno's Hybrid Orchestra) - Peiroten","['#fyp', '#fypシ', '#xyzbca']"
7056040173271911727,"farrisfilms","So magical 😐",38.845,9800000,144600,"original sound - FarrisFilms","['#fyp', '#foryou', '#RufflesOwnYourRidges', '#universalstudios', '#universalstudioshollywood']"
7070499178656353542,"girls_things_only","🇧🇪🇺🇦",15.185,43700,2764,"use this sound if your based - Xensogod | أنا دائما أشاهد 🔮","['#viral', '#girlsthingsonly', '#foryou', '#part1', '#oekraïne', '#rusland', '#oorlog', '#belgie', '#putin']"
7076037099929062662,"imdubs","",15.183,8152,107,"Move Your Body - Öwnboss & Sevek","[]"
7066154005361200389,"mustitantan1","",12.49,149800,3835,"الصوت الأصلي - MustiTantan","[]"
7071710383936965894,"nisasepetci","Was niet eens begonnen met eten😋",5.779,29500,5791,"Streets X blood sweat tears - 🤨","['@idonnnooow', '#fyp', '#belgium', '#billysgenk']"
7078530492659666177,"h.leylam","😂😂😂😂😂 yorumlari size brakyom",8.543,82900,994,"orijinal ses - 💙HASANOVA.N💜","[]"
7070569252314565893,"sofita_aniela","if you're sister not cleaning and she is finally gone then i help with my sickness father",24.682,39,8,"Oh No - Kreepa","['#hatemysister', '#loveyoudaddy❤️']"
7052372780507073798,"kmlnn_","Bon appétit",8.45,92800,178,"original sound - kennn 💝","['#fyp', '#pourtoi', '#foryou']"
7070910949862968582,"best1paris","",8.705,162300,882,"original sound - Bestone Paris","[]"
7063191817583414533,"javad2024","",106.393,501800,1662,"Let Me Down Slowly - 雨妹","['#foryoupage', '#cartoon', '#viral', '#foryou', '#fyyp', '#4u']"
7047546460442840326,"fermelibert","",7.196,5307,86,"original sound - maralovepets","['#pourtoi', '#fypシ', '#foryou', '#agriculture']"
7063918855248219398,"t19c777","Fr",9.17,25700,1924,"original sound - Tie","['#fy', '#muslim', '#money', '#scam', '#eid']"
7069290573806537989,"vaniaskills","Les amis j'ai trouvé un téléphone 📱 😱😱ou suis je?😌",12.931,22300,213,"Мусльмани - DAVTYAN_FOOTBALL","['#viral', '#belgique']"
7069778046399614213,"roomijsdegamerride","😮",10.703,529,137,"origineel geluid - <3!!","['#GoWinterGames', '#viral', '#fypシ', '#hos', '#zepeto', '#fyp', '#sadvibes', '@sukibuki506', '@hajar.laboui', '@grilspawer', '@color_drawings_color']"
7077970365674245381,"joicccyy","",10.493,1191,23,"origineel geluid - Joiccc","['#fyp']"
7079040195240185094,"onefootball","What level are you getting to? 😏",15.114,19000,40,"Tamil Photo Dump MJ Melodies - isthatmjyeah","['@mehdi_amri_10']"
7061307192422485253,"jente.berckmoes","",8.194,23900,211,"origineel geluid - Jente berckmoes 2de ac","['#brusel', '#belgen', '#fy', '#viral', '#hompage', '#famous', '#foryou', '#fypシ']"
7078636072560905478,"yunathemainbng","When mom leaves the house 🕺🏻 💃 Short version",9.866,10700,95,"son original - Yuna","['#bengal', '#mainecoon', '#catsoftiktok', '#funny', '#fyp', '#catlover', '#cat']"
7077992339259559173,"simonlousberg","Vos remarques me rabaisse au lieu de m’aider … merci c’est cool 🤝",11.979,165300,3133,"оригинальный звук - FingerDanceMusic","['#foryoupage', '#sad', '#foryou']"
7072776354491632901,"best1paris","",10.238,813600,1672,"original sound - Bestone Paris","['@dride2roues', '#bikers', '#biker']"
7053149217145064709,"enter10mentzone","",9.171,138100,269,"original sound - Enter10ment zone","['#horror', '#chuck', '#fyu', '#fun', '#movie', '#drama', '#fyp', '#fyou', '#viral', '#foryou', '#edit', '#enter10mentzone', '#cute', '#edit', '#scooby', '#action']"
7054614312752565509,"marasz.03","Cos szura szuraaaaaaa",8.287,64400,348,"Spongebob Closing Theme Song Music - Ocean Floor Orchestra","['#fyp', '#foryou', '#poland', '#viral', '#dlaciiebie']"
7078656318906666246,"tmvndl","GIRLS NIET VERKLAPPEN 🥰😏😘",8.334,7201,1099,"origineel geluid - T","['#fyp', '#foryou', '#viraltiktok', '#viralvideos', '#foryoupage']"
7078298842839420166,"openvld","😅",5.618,16500,928,"origineel geluid - OpenVld","['#liberaal', '#liberal', '#foryou', '#foryoupage', '#fyp', '#openvld']"
7075749944023403782,"violaine_varaut","",37.103,61100,856,"son original - user9564655514681","['#commenttudisdanstonpays', '#bxl', '#colloc', '#fyp', '@justinexgarin', '@valentine_marck']"
7062919462676106498,"thanhtinh0898","Các bác có cách mổ nào nhanh hơn k chỉ giáo e với ạ",79.829,23600,724,"海底旋律（DJ69版） - 潮妹&有幸来过","['#xuhuong', '#tuna', '#fugu', '#ふぐ', '#japanesefood', '#fooktiktok']"
7074250330443173126,"mrkrul","Gooide ik nu zomaar even strike?",8.961,20400,120,"original sound - Mrkrul","['#waitforit', '#dutch']"
7076648227960933638,"prettybitchesvibzzz","🥷🏾",8.032,56400,601,"Cause we did - Mahj","[]"
7064986437120265478,"1m51langeturk","",7.103,20300,1690,"Basboosa drill remix - Izzy","['#fyp']"
7079007029070695686,"movie.2..0","",15.509,13400,27,"sonido original - kagehina","['#fyp', '#movie', '#netflix', '#bringiton', '#scene', '#foryou', '#netflixx', '#film', '#viral']"
7062346355154488582,"reidlhiter32663","",30.046,141100,323,"sonido original - JOSUE","['#movie', '#foryou', '#fyp', '#film']"
7077586579509890310,"asma_dje","",11.492,39700,213,"son original - Asma","['#coupledz', '#فضحونييي', '#عنابة', '#oran']"
7075410659134950662,"jaceybrooketemple","My kitty taking care of me by bringing me dinner! Enjoy 😊",8.682,8800000,94900,"original sound - Jacey Brooke Templeton","['#catsoftiktok']"
7050027075012496646,"knol_shorts","",7.196,136900,1083,"origineel geluid - Enzoknol funny moments","['#enzoknol']"
7076437595483393285,"slaid.tv","Scooby Doo !",10.262,38600,246,"original sound - marvelsnips4u","['#movie', '#scoobydoo', '#legends', '#memories', '#slaid']"
7077526249567997185,"ikonaax","ile",8.241,11100,28,"Live Another Day - Kordhell","['@termyvoda', '#ekleme']"
7053938654091332910,"earwaxgod1","",73.326,766800,18300,"Fake - The Tech Thieves","['#fyp', '#fypシ', '#foryoupage', '#earwax', '#earwaxremoval', '#viralvideo']"
7069829199682374918,"jorgendehaes","",5.967,5024,76,"origineel geluid - Jorgen De Haes","['#swakke', '#swakkegaatviraal', '#swakkeeeee']"
