v_id,creator,desc,duration,likes,comments,sound,tags
7105363221862731010,"burakerol7","kişisine yanıt verin ENES BATUR İLE CANLI YAYINDAYIM",12.444,1446,47,"Originalton - Obaid","['@ramazaner333']"
7074378473690778885,"pupuce1992","",81.151,291,0,"son original - G.A","['#pourtoi']"
7106891148144250118,"mrkrul","Van wat zal ik volgende keer een ijsje maken? 😋",31.228,6635,60,"original sound - Mrkrul","['#waitforit', '#experiment']"
7104992775610830085,"sabri_ayoub","",17.343,209800,566,"Heat Waves Slowed - sadvibes🥀","['#sabriayoub', '#foryou', '#fyp']"
7107017358732053802,"thefurrhafamily","Our family has no coordination!",44.139,92600,371,"Rocky: Eye of the Tiger - Best Movie Soundtracks","['#parents', '#mom', '#dad', '#daughter', '#son', '#viral', '#fyp', '#foryou', '#foryoupage']"
7104396521008827654,"vanlife_escape","Custom made bed for the cab of a fiat Ducato",7.962,202900,633,"Nobodys Fool - Seven11","[]"
7106165028180462853,"debbraahworld","Il y a des jours avec et des jours sans 🤷🏻‍♂️",9.077,156000,3276,"Paris - Else","['#difficile', '#marche', '#paris', '#alger']"
7102058537706065153,"andrey.bmksjs","",17.111,477900,2305,"original sound - Andrey Moshkanov","[]"
7104339929706024198,"driesvanlangenhove","Keer op keer hetzelfde verhaal. Zware pedofielen krijgen vederlichte straffen. Hoe lang gaan we dit blijven pikken?",76.02,8739,316,"original sound - Dries Van Langenhove","[]"
7089092307328290054,"mont_tacos","Tout est une question de perspective…👀",25.911,364900,502,"son original - Mont Tacos","['#fyp', '#mtl', '#quebec', '#france', '#montacos']"
7102823272332528901,"daniboyofficial2","Deze is een goeie kijk af..😅😂 Like en VOLG mij voor meer👉👉",55.795,11600,30,"origineel geluid - Daniboyhere","[]"
7097576607409327366,"nicoenvrai","",34.967,409600,1539,"son original - Nicolas Lacroix","[]"
7107130210239237381,"shamidrees","Women Logic",17.343,73200,565,"original sound - Sham Idrees","['#foryou']"
7106676936742653190,"danielkrakan","Next time you see a sunset, give this a try! You’re welcome 🌅",23.845,263700,328,"son original - Cherif","[]"
7105766337552600325,"apsonarmy","Met zoetzure saus 😂",21.151,59100,1334,"origineel geluid - Apson","['#vjp', '#apsonarmy']"
7076180742027463942,"mictail","😂😂😂",10.03,35400,119,"original sound - kikifoodies","['#fypシ']"
7090154673163783429,"simeon_laurens","",15.183,19900,142,"I feel it bryansanon unreleased - Bryansanon","['#foryoupage', '#foryou', '#vjp', '#mowglivandebuurt']"
7081287516506131717,"meesterjuan","Ik wist niet dat zij daar zo goed in waren! 😱❤️ Van welk land(en) komen jullie ouders? 💚💫",54.379,22400,185,"origineel geluid - Meester Juan","['#meesterjuan', '#fyp', '#foryou', '#belgium', '#nederland']"
7101990460390067462,"ijssalonborger","Waar ben jij allergies voor?",29.279,126900,600,"origineel geluid - IJssalon La Dolce Borger","['#allergie', '#ijssalonborger', '#klant', '#lactose']"
7107218259501452550,"nosstories","Naast de veiligheid van het voedsel, maken mensen zich ook zorgen om fraude. Omdat niet precies duidelijk is wat er in seperatorvlees wordt verwerkt, kan het zomaar zo zijn dat er in jouw kipnuggets geen kip, maar varken zit.",34.781,13900,965,"origineel geluid - NOS Stories","['#frikandellen', '#vlees', '#NOSstories']"
7093613358695402758,"ferjani_safiii","mdr les petits🤦🏻‍♂️🤣",18.458,34200,55,"Love You So - The King Khan & BBQ Show","['#mdr', '#bruxelles', '#lol']"
7078048159506631941,"shirinfansa","Did you expect this🤷🏻‍♀️",10.911,241000,981,"original sound - In The Heights","['@serkankhan_58', '#foryou', '#fyp', '#viral', '#trending']"
7104635160737418502,"chef_erikvdk","3 vragen goed = pizza 🍕 erik in public",43.233,33900,143,"Jiggle Jiggle - Duke & Jones & Louis Theroux","['#pizza', '#pizzacartel', '@oonihq', '#partner']"
7102090783972412677,"emnipemni","",8.218,3801,173,"origineel geluid - JACK $HIRAK","['#fyp', '#voorjou', '#fypbelgium', '#belgie']"
7106151617740688645,"maxstein02","with",13.93,59500,1047,"original sound - Max","['#stitch', '@kim.bouwmann', '#fyp', '#fy', '#voetbal', '#mbappe', '#kante', '#grappig']"
7090580014101449990,"ken...demarteau","",19.177,8789,46,"Clap Snap - Nanay Mitchay ❤️","['#thebluecrew💙', '#fy', '#fyp']"
7104007239240879365,"vtm_be","Mhhh jammie… deze kabeljauw wil je niet inslikken. 🤣🤭.",25.122,19200,584,"origineel geluid - VTM","['#degrootstelefgozer', '#vtm2', '#food', '#eten', '#challenge']"
7106491365055302918,"quadeisha3","Not afraid of being discharged by strangers &lock🔒",10.309,62000,816,"original sound - 1","['#CapCut', '#lockthedoor', '#lock']"
7101867231876861210,"mysterywell","Can you answer these questions correctly?",17.855,756500,1825,"Trippin - Official Sound Studio","['#fypシ', '#foryoupage', '#opticalillusion', '#video', '#viral']"
7094437593646927109,"thgt41","",9.03,177100,500,"Goodbye (feat. Lyse) [Slow Version] - Feder","['#justiceforjohnnydepp', '#johnnydepp', '#fyp', '#foryoupage', '#foryou', '#fypシ', '#fypシ゚viral', '#fypage', '#pourtoi', '#pourtoipapage', '#funny']"
7079175890294394118,"mo.spec","Kleine t*r##$$#.",26.05,190900,4858,"origineel geluid - Mo spec","['#mospec', '#fy', '#fyp']"
7095980961417956614,"ken...demarteau","",9.03,5246,15,"Toy Story: You've Got A Friend In Me - Geek Music","['#thebluecrew💙', '#fyp', '#fy']"
7106540045980552454,"jan_verban","",30.578,14000,541,"origineel geluid - Jan Verban","['#janverban']"
7089453907218337029,"babslarestaquispam","Idée du siècle c’est tout",20.571,383900,9059,"Wati by Night - Sexion d'Assaut","['#fyp']"
7103949324836490497,"hamst9r","check",14.488,5328,58,"оригинальный звук - hamster","['#stream']"
7096555595821600006,"cc.x76","",14.93,624900,7010,"Thinking with My Dick (feat. Juicy J) - Kevin Gates","['#4_w4x', '#5_w5x', '#😂😂😂']"
7088000999960481030,"le20veineux","Vivre avec une femme 😂 Living with a woman",21.197,112800,469,"STAY - The Kid LAROI & Justin Bieber","['#couple', '#couplegoals']"
7087151343114243334,"ylies.lk13","",10.029,938300,1649,"son original - Ylies🇲🇦","['#police']"
7085724190585801989,"top..quotes","",25.331,6600000,48000,"San Andreas (Radio Edit) - Groove Delight","['#topquotes', '#foryou', '#foryoupage', '#fypシ', '#zyxcba']"
7097200973575245061,"fear_hub__","",65.269,186900,2639,"Creepy and simple horror background music(1070744) - howlingindicator","['#fyp', '#fyyyppp', '#scary', '#creepy', '#nightmare', '#vhs', '#vhshorror', '#foundfootage', '#creepy', '#mystery', '#horror', '#creepyvideos']"
7099936535084027142,"tobi.notes","",13.885,4700000,56300,"original sound - Tobi Notes","['#amberheard', '#johnnydepp', '#mydogsteppedonabee', '#mydogsteppedonabeechallenge', '#miperropisounaabeja', '#abeja', '#perro', '#amberjohnny', '#mybeesteppedonadog']"
7097231407776304390,"wee_welt","",9.403,2800000,15700,"оригинальный звук - Wee_welt","['#foryou', '#moment', '#fanny', '#wee', '@777respekt_777', '@respect2official']"
7099564735963680005,"ben_toye","Reply to",9.518,37400,3702,"My Name Is - D Billions","['@katie.2990.omega', '#vegan', '#meat', '#burger', '#vegetarian']"
7105362341335780650,"jad3sad29","Manhole Lining Prep Work. The whole process as we go. Before and after pics and videos are coming.",10.911,924200,45700,"original sound - JoeD","['#construction', '#sewer', '#manhole', '#texas', '#lining', '#happy', '#music']"
7106943740622785797,"louka__m","Je vous jure que je refusais de manger autrement",8.589,452600,1570,"son original - Loukk","['#pourtoi', '#foryou', '#viral']"
7106834965769309446,"nicolatrippick","When you’re 5’1” and put the baby in his cot! 🙈",6.197,159700,1588,"Oh No - Kreepa","['#shortmumproblems', '#nearlyoneyear', '#ivfbaby', '#love']"
7106882308556262662,"amberdokter","Ze zijn altijd net iets te enthousiast.. 😅 Hoe ver moet jij fietsen naar school?🚴‍♂️",33.968,28900,191,"original sound - Amber Dokter","['#sketch', '#tenwaysebike', '@Tenwaysebike']"
7093542367059266821,"nikakiglinaki","",94.11,3500000,76700,"πρωτότυπος ήχος - Νίκη Γλυνού","['#spritechallenge', '#potpouri', '#fyp', '#part2']"
7086948611614854406,"olejguy","",8.264,203300,2785,"original sound - MEMES I LIKE✅","['#foryou', '#meme', '#funnyvideo']"
7101229047341944069,"cristiproca...tiktok","La ciordeala 😂",65.688,170100,5217,"sunet original - Cristi Proca","[]"
