v_id,creator,desc,duration,likes,comments,sound,tags
7101318449367928070,"bashmachnikov","",10.609,None,None,"None","[]"
7100559505259318534,"jakbin04","",18.783,None,None,"None","['#kurdistan', '#kurdistan🇹🇯️', '#دهوك_زاخو_سليماني_ئاكري_ئامیدی_هولیر']"
7085009777423617286,"d_totti","",40.865,None,None,"None","['#donelltotti', '#foryou']"
7109334561653394694,"heymynamesluna","Reply to",17.041,None,None,"None","['@dtn_bathsalt']"
7087505744840445189,"with_bieber1","",15.208,None,None,"None","[]"
7082858090973957422,"chlogoodman","Panama City 👀",11.306,None,None,"None","[]"
7110933407500127494,"goub","Serves him right for stealing 😂",26.376,None,None,"None","[]"
7105135652932455685,"iconmomentss","vs",36.942,None,None,"None","['#models', '#celebrities']"
7111050047063739653,"absolutebrasil","Higuita 🇨🇴",30.787,None,None,"None","['#goalkeeper', '#colombia', '#spain', '#ronaldinho', '#robertocarlos', '#bigmatch', '#brasil', '#🇧🇷']"
7107936296051412230,"felizdinaisi","",7.151,None,None,"None","[]"
7107767306427714822,"angiilove00","",63.829,None,None,"None","['#fypシ', '#policecontrol🤣🤣🤣']"
7107652115467635973,"louis.delhaye","",18.922,None,None,"None","['#pourtoi', '#muscu', '#challenge']"
7092887068275248389,"fan_de_todo178","Es que Superman y flash 👆",25.796,None,None,"None","['#superman', '#flash', '#ezramiller', '#henrycavill', '#foryoupage', '#fypシ', '#hbomax', '#dceu', '#dcuniverse', '#dc', '#dccomics', '#fypage', '#yp', '#ligadelajusticia', '#justiceleague']"
7087959180451040517,"kardashians.jenner.edit1","Daddy💕",25.47,None,None,"None","['#kyliejenner', '#travisscott', '#stormi', '#stormiwebster']"
7082058297372593409,"orzutiextra","That HURT‼️🤯",11.538,None,None,"None","['#virall', '#funny', '#prank', '#fyp', '#foryourpage', '#tiktok']"
7109402783660444934,"casper.meme","Altijd hetzelfde…",11.654,None,None,"None","['#fy', '#highschool', '#hartvannederland', '#school', '#irritatie', '#foryou']"
7110595504026815750,"shayvise","Un gros vent, c’est toujours rafraîchissant vous trouvez pas ? 😆Sympa la pote 😂😂",22.335,None,None,"None","['#humour', '#foryou', '#pourtoi']"
7103187240372718891,"mariamslime","Tag you best friend & see if you can both get them all",45.137,None,None,"None","['#guessthecolor', '#fupシ', '#asmrclay', '#mariamslime00']"
7084219527285722374,"psycholoogcharlotte","Herken je deze?",145.029,None,None,"None","['#narcist', '#belgie', '#psycholoog', '#relaties', '#manipulatie']"
7108331325572107525,"kepok700","Oops…",7.521,None,None,"None","['#comedy', '#dugun', '#🇹🇷', '#kid']"
7093131316849315077,"bledman2","😳😳😳😳😳😳",10.191,None,None,"None","[]"
7109841816400170245,"karrewiet","CEMI krijgt een eigen film! 🍿",28.767,None,None,"None","['#karrewiet', '#viral', '#cemi']"
7091219946486680838,"merine_d5","mon incroyable anniversaire",33.852,None,None,"None","['#birthday', '#foryou', '#pourtoi']"
7110966191719501061,"latinagirlfriend","God neemt, maar Hij geeft ons iets beter in ruil. 💙🙏🏼",12.026,None,None,"None","['#fy', '#latinagirlfriend', '@Mara Bamps', '@aziangirl95', '@Tiffany v']"
7110974802223041797,"meervanmir.eu","Gevoel voor humor bij de",9.03,None,None,"None","['#kinderopvang', '#tiktokpeuter', '#vaderdag', '#tiktokmama', '#mamavanvier']"
7107484548497280261,"museeduretro","",7.73,None,None,"None","['#frenchfoodmania']"
7108390275134868742,"senhamza","Les différentes façons d’exprimer l’amour 🤣 | ig : senhamza",59.766,None,None,"None","[]"
7108465349711990059,"neatty23","This Cop on Steroids 😳",34.828,None,None,"None","['#followme', '#100kfollowers']"
7108396344041065734,".bandera","Це можливо🫣?",7.511134,None,None,"None","['#рек', '#рекомендации', '#for', '#pov', '#fyp']"
7110300068095315205,"fadil.ramici","Om de seconde vragen mensen of je weg gaat🤣",7.382,None,None,"None","['#antwerpen', '#sinksefoor', '#fyp', '#ramic', '#balkan', '#belgium', '@zxlx.h']"
7109908949540883718,"lego_ride59","Il arriverait presque à faire un tour complet",10.563,None,None,"None","['#manege', '#manegeasensation', '#feteforaine', '#attraction', '#xxl']"
7110945911710207237,"piciuest","Watch the guy behind me😱 Dc:",24.007,None,None,"None","['@Loic reyeltv', '#dance', '#dancechallege', '#fyp']"
7110325416501513477,"mo.spec","Goed genederlandst 👍🏽.",9.402,None,None,"None","['#mospec', '#fy', '#fyp']"
7105696242637737221,"jesseravi20","K ben zo boos😡😂",25.077,None,None,"None","['#fyp', '#viraal']"
7082372833560497413,"bestoftheinternet2022","Follow for more daily funny videos 😂",33.179,None,None,"None","['#fyp', '#memes', '#compilation', '#tiktokmemes', '#meme']"
7108307233187941638,"1lachperdag","",13.372,None,None,"None","['#vraag', '#som', '#rekenen', '#wiskunde', '#simpelevraag', '#weetjijhet', '#hoeveel', '#voorjou', '#viraal', '#1lachperdag', '#fy', '#fyp', '#fypシ', '#foryou', '#foryourpage', '#foryoupagе', '#omg']"
7110210322685791493,"dorianegayot6","avec",34.665,None,None,"None","['#collage', '@shelbbrazzell', '#icecream', '#popit', '#misterfreeze', '#fy', '#smh']"
7110865377206242566,"gentside","C’est la",52.405,None,None,"None","['#fetedesperes', '#paternel', '#tiktokacademie']"
7109744207413218566,"soubrybe","",16.762,None,None,"None","['#soubry', '#pasta', '#pastatok', '#soubrybe', '#cooking']"
7109129803118169350,"yoannafreestyle","Nommez ce duo 😆🫶🏼",10.47,None,None,"None","[]"
7105758929543499013,"bruxellesworld","Vive bx 😂✌️",10.423,None,None,"None","[]"
7109727095542041883,"camilagrando_","welcome to the ( truth ) about models life 😂",8.01,None,None,"None","['#bangkokmodels', '#bangkokmodel', '#bangkokgirl', '#bangkokfashion', '#bangkokmodeling', '#modelbangk', '#modelsbangkok', '#thailandmodels', '#thailandmodeling', '#thailandtiktok', '#thailandmodels', '#bangkok2022', '#fashionbangkok', '#fashionthailand', '#tvc', '#tvcmodeling', '#actressthailand', '#thailandactress', '#waitfortheend']"
7106897373581856005,"jesseravi20","Je moet me niet bellen nu😂😂😂",10.702,None,None,"None","['#fyp', '#viraal']"
7088081252451978502,"hidrografia._official_","",60.742,None,None,"None","['#createforacause', '#fypシ', '#hidrografia', '#fypシ', '#apoyo', '#hidrografia', '#fypシ', '#apoyo', '#fypシ', '#fypシ', '#apoyo', '#apoyo']"
7109538898933452037,"tanos..ilana","Note le sur /10",7.033,None,None,"None","[]"
7085567605607599365,"rgipatrick","accident",6.617,None,None,"None","['#Ferrari', '#antwer🇧🇪']"
7085723190986607878,"isanaguy","Genius",28.628,None,None,"None","['#rock', '#work', '#smart', '#meme']"
7110550554849398022,"apsonarmy","1 cent 😂",9.82,None,None,"None","['#vjp', '#primark']"
7110922974261218566,"saphoo","Répondre à",15.973,None,None,"None","[]"
7107458392125525294,"wlimitate","Same shoe polish",84.102,None,None,"None","['#commercialfire', '#generalmerchandise', '#sell', '#shoeshine', '#Business', '#foryou']"
