v_id,creator,desc,duration,likes,comments,sound,tags
7100918189336366341,"dewinmelissa","🤔#vi",8.939,2014,12,"Banana (feat. Shaggy) [DJ FLe - Minisiren Remix] - Conkarah","['ral #t', 'tokboom #fy', 'fyp', '']"
7108302148789652741,"mereufamily","she is my mum 💕 IG: niccoomereu",15.207,349300,811,"الصوت الأصلي - plak plik","[]"
7091241447789268225,"fsmsprt","Manchester city v Real Madrid | Semifinal UCL |",74.998,596500,2219,"Love You So - The King Khan & BBQ Show","['#realmadrid', '#semifinal', '#mancity', '#trend', '#fyp']"
7108239987405065478,"flymovie520","",82.846,340500,1083,"Paris - 斌杨Remix","['#movies', '#film']"
7108037691689700613,"editellens","Piet Piraat 2001 vs now",25.168,58800,825,"The Strumbellas - Spirits - Alikhan","['#pietpiraat', '#oldbutgold', '#thenvsnow', '#fyp', '#foryou', '#berendbrokkenpap', '#stienstruis', '#stevenstil']"
7108753116471905541,"iliasvietto17","Ik denk dat ze ons gewoon door hebben 😂",36.592,33200,227,"origineel geluid - Viètto El Piètta","['#fyp', '#foryou', '#kleren']"
7083892287603870982,"mr.nouar","Générosité berbère VS générosité Paeisienne.",33.179,553700,5031,"son original - Mr.Nouar","[]"
7109060974996409605,"yannicksimplement","",31.857,84700,586,"son original - YANNICKSIMPLEMENT","['#yannicksimplement', '#kimkardashian', '#marylinmonroe']"
7083216715923967237,"millionaire_riche","☝🏼⚠️ PETITE ASTUCE… 😂😂 credit: OUIHUSTLE",29.464,548500,2620,"son original - millionaire_riche","[]"
7108741158569872646,"mrkrul","Advertentie voor",18.341,6704,52,"original sound - Mrkrul","['@Air Magic', '#toys', '#gadget']"
7086386882765950213,"257fails","My hero!",7.01,1800000,8080,"Ameno Amapiano Remix (You Wanna Bamba) - Goya Menor & Nektunez","['#257Fails', '#FYP', '#Epic']"
7081629753295359237,"fairy_hunter119","Come back for part 2 !",6.337,5204,47,"Intro - The xx","[]"
7089817939519474949,"mrkrul","Lust jij kokosnoot? 🥥",7.846,15200,99,"original sound - Mrkrul","['#waitforit', '#dutch']"
7108163203678473499,"scdles","Reply to",24.01,1500000,1643,"original sound - <3","['@kentjei_', '#fyp', '#littlemermaid2']"
7098715399146966277,"madurodam.official","Weeg jij S10 kazen?",7.8,15800,47,"Ken je het gevoeeeeeeeeaaaaaaah - Folkert","['#Madurodam', '#fyp', '#viral', '#moetjemeemaken', '#voorjou', '#kaas']"
7108718782654221573,"ketnet_officieel","Verslavend dansje 🤩 met de jarige",16.368,9004,126,"origineel geluid - Ketnet","['@camille_dhontofficial', '#ketnet', '#viral']"
7105820419273411845,"2bwildtiktok","Even though we didn't officially exist yet, but fortunately the chocolate did.",6.639,15000,815,"origineel geluid - kimjosephs","['#chocolate', '#belgium', '#rain', '#belgian']"
7084271782223482117,"mon_empreinte_belge","",8.171,25100,276,"Oh No (Instrumental) - Kreepa","['#pourtoi', '#pourtoii', '#pourtoiiii', '#lol', '#chute', '#nochance', '#ohnonononoo', '#crash', '#fun', '#funny', '#funnyvideos', '#mdr', '#aieaie']"
7104467850638740763,"tlanh2xxx","Trend mới 😅",10.657,748400,2956,"nhạc nền - 𝗠𝗲𝘆 𝘀𝗮𝘆 𝗵𝗶","['#xuhuong2022', '#VaCaiKet']"
7109136333540494634,"olle418","",65.014,11400,47,"Love You So - The King Khan & BBQ Show","['#handicraft', '#handmade', '#MakeNightsEpic', '#handwork', '#giftideas', '#builder', '#viral', '#decompression', '#fyp']"
