v_id,creator,desc,duration,likes,comments,sound,tags
7091997123406875910,"anaskasmirsb","",112.684,113800,5607,"Love You So - The King Khan & BBQ Show","[]"
7107484548497280261,"museeduretro","",7.73,9258,502,"son original - Rachel Sarah","['#frenchfoodmania']"
7108056231864012037,"mell28000spm","Venez sur mon Live on va piégée des mecs !!",6.801,23100,81,"son original - Mell28000🇲🇦","[]"
7083033698672692485,"apenstrot","Ze wouden snoep",7.405,142500,2463,"original sound - Memes.","['#meme', '#nederlands', '#lol', '#grappig', '#fyp', '#fy', '#foryou', '#funny']"
7107678656415239429,"i_am_the_best_tiktokker","",8.823,46200,917,"sonido original - ⭐J¤€l_Hu@m☆n.Z⭐","['#laugh', '#baby', '#fypシ']"
7092073943565143301,"superboumj","Where we do next time ? 📍Lyon 🇫🇷",21.662,19400000,124000,"Macarena - Los Del Rio","[]"
7084321883620936966,"sibenga_com","Je suis abasourdie 😭😭😭 regardez bien là où vous marchez !!!!!",26.329,1100000,22300,"son original - Acéeno","[]"
7107954221865127173,"moonlightxx57","Emma wanneer betaal je me die centjes terug?",29.301,13600,159,"origineel geluid - Nur✨","['#repost', '#voorjou', '#fyp', '#resto', '#viral']"
7102373723549781253,"moneytips.uk","",258.041,667000,4708,"Love You So - The King Khan & BBQ Show","[]"
7088311863536143622,"ken...demarteau","",20.292,8424,65,"origineel geluid - Ken demarteau","['#thebluecrew💙', '#fy', '#fyp']"
7108673761938869510,"tv_clips08","",195.812,2557,19,"don't let me down - old papa","['#fyp', '#viral', '#foryou', '#fypdongggggggg', '#sad', '#unfair', '#chicagomed', '#movie']"
7108458077275327750,"solomonjacobspitc","Can’t park there mate",21.94,183000,4711,"Oh no, oh no, oh no, no no - Hip Hop","['#fyppp', '#fail', '#vw', '#caddy']"
7107638233722260741,"bobthebuilder3.141592653","Reply to",109.944,5721,13,"Love You So - The King Khan & BBQ Show","['@kalimalialexi']"
7083143146779053317,"programmastv","Wat zou jij doen als dit jou overkomt?🤣 2✨",76.113,45300,468,"origineel geluid - Programma’s TV","['#Nederland', '#Hufterproof', '#Mensenkennis', '#Sbs6nl', '#Zoenen', '#Programmastv', '#Voorjoupagina', '#Voorjou', '#Fyp', '#Foryou']"
7108417088779341062,"dumpert","Ondertussen op de kermis!",8.148,44800,431,"origineel geluid - Dumpert","['#voorjou', '#okletsgo', '#kermis']"
7079746305752435973,"undercoverpark","My life during summer be like.",5.036,47500,538,"오리지널 사운드 - 😈헤이그😈 - 헤이그HAGUE","['#devinelapersonne']"
