v_id,creator,desc,duration,likes,comments,sound,tags
7105447107208760577,"arbaleteminee","Nerde yaşıyorsun yaz bakalım🤪",9.704,61900,743,"sonido original - Stirflex","['#arbaletemine', '#tiktokkeşfet', '#keşfettiktok', '#globall', '#global', '#keşfeteal', '#arabtiktok', '#keşfetbeni', '#keşfetedüş', '#keşfeteçıkar', '#keşfett']"
7102899676835335429,"limburg.bankoe","wil je goede kwaliteit nepgeld @limburg.bankoe op snap en bestel💸",8.148,6,1,"origineel geluid - Limburg.bankoe","['#fakemoney', '#easymoney', '#best', '#bestekwaliteit😩😩😩', '#50euro', '#20euro', '#bestel', '#koop', '#easyy', '#limburgbankoe']"
7085631588477717766,"botedaccounted","",117.98,76,22,"оригинальный звук - /\/\ <> |\|","[]"
7106632844054842670,"alyssasanimalsanctuary","Ren gets new legs🥹",152.274,23900,232,"Get You The Moon - Kina","['#animalsinwheelchairs']"
7076083095920708869,"fifa_488_22","",21.292,2100000,1530,"الصوت الأصلي - Football🎮🔥","['#fypシ', '#fifamobile', '#كرةالقدم', '#كرة_القدم_عشق_لا_ينتهي⚽👑', '#CapCut']"
7081994981707091205,"popsmoke.the.woooo","",11.47,12200,85,"origineel geluid - Liam.the.wooo💫💫💫💫","['#10klike', '#meme', '#10k❤️', '#hahaha', '#fypシ', '#viral']"
7100083358218161413,"nepgeldty0","",19.479,57,25,"origineel geluid - Nepgeldty","['#nepgeld', '#nederland']"
7101382266227576066,"arbaleteminee","İzlediğin saati yaz 🤪",7.544,72200,868,"original sound - 𝙅𝙞𝙖𝙣𝙣𝙚","['#arbaletemine', '#tiktokkeşfet', '#keşfettiktok', '#arabtiktok', '#globall', '#global', '#keşfetmi', '#keşfette', '#keşfett', '#keşfetteyizz']"
7098117416537967877,"cobratateshorts","Outsmarted",115.681,43000,753,"original sound - Andrew Tate","['#andrewtate', '#cobratate', '#tatespeech', '#tate', '#fyp', '#foryou']"
7100374954125872410,".mjfp","",15.047,225800,1978,"original sound - Mai","['#fyp', '#fypシ']"
7092303113763228934,"weesliefvoorjezelfmetmel","Antwoorden aan",70.89,12500,196,"origineel geluid - weesliefvoorjezelf","['@latzio.de.teef', '#askmeanything', '#Educatieve', '#loveit', '#wekeepgoing', '#meliciousss', '#questions']"
7103721120066522374,"katyperryec","Mi katy se moja con Iván",81.176,424400,2142,"sonido original - Katyperry","['#katyperry', '#katycats', '#viral', '#katyperrymireligion', '#katyperrycolonbia', '#humor', '#humor', '#tiktok', '#katyperryecuador']"
7096018486090108166,"archistackt","Kijk HELEMAAL af🤣🤣 deze man is de eerste die me getback heeft gegeven🤣🤣🤣",64.481,95400,896,"origineel geluid - Archi","['#fypシ', '#voorjou', '#prank', '#meme', '#tram', '#denhaag', '#viraal', '#viral', '#grappig']"
7104276695732980998,"hao1505625425","",95.083,502300,1254,"Pimper - Original Mix - Mandracora","['#movies']"
7101938422561983749,"mcu.female.team","part 2 is already on my profile",92.668,2500000,4036,"Silence 3 Minutes - Silence for Meditation","['#chrisevans', '#capitanamerica', '#comics', '#comicbooks', '#hydrabase', '#steverogers', '#stevegrantrogers', '#thewintersoldier', '#escaperoom', '#fun']"
7081287339858857221,"nanouasmr3","How to fall asleep in 60 seconds!",59.278,924900,15100,"origineel geluid - Nanou ASMR","['#asmr', '#sleep', '#nanouasmr', '#relaxing', '#foryoupage']"
7081936634610027781,"melmelmeliciousss","Antwoorden aan",101.052,7343,162,"origineel geluid - Mel Mel","['@die_rare_kleine', '#meliciousss', '#questions', '#askmeanything', '#education', '#escortlife']"
7103854523105463557,"kvkofficieel",""Schiet hem rechtsboven in de kruising" 😍",9.634,80300,233,"Schiet hem rechtsboven in de kruising - diemodamstra","['#dhaene', '#patatje', '#kruising', '#kvkortrijk', '#mechelen', '#kvk', '#football', '#fyp', '#foryou', '#voorjou']"
7105368431083425029,"clicmx3","Als ik mijn stappen niet tel, ben ik bang dat iemand mij neerschiet'' | Levenslang met dwang?",70.356,133500,2292,"Touch - Mattia Cupelli","['#npo3', '#jzhmh', '#foryou', '#foryourpage', '#dutch', '#viral', '#sadstory', '#clicmx3', '#dwang']"
7085360805176265989,"ken...demarteau","",32.831,15300,86,"Send Me on My Way - Vibe Street","['#thebluecrew💙', '#fy', '#fyp']"
7098342218095774981,"daivacoppen","Dm me met BOL op instagram",9.82,361,14,"оригинальный звук - 🌀 SLOWED.BASS 🌀","['#entrepreneur', '#rich', '#MakeNightsEpic', '#travel', '#fyp', '#money', '#freedom', '#entrepreneurtok', '#ecommerce', '#businesstips', '#success', '#sidehustle', '#motivation']"
7106100828418723077,"michellekops","Op een schaal van 1 tot 10: hoe creatief is dit?",9.1,38100,657,"origineel geluid - FMG","['#7thsundayfestival']"
7092393385062960389,"funnymoments494","0 respect 🤣🤣🤣🤣🤣🤣🤣🤣🤣",8.705,505900,4685,"son original - funnymoments494","['#claque', '#drole', '#marrant', '#funny', '#ptdr', '#mdr', '#pourtoi', '#foryou']"
7094275284874169605,"d_totti","Reply to",35.571,7795,26,"original sound - Donell Totti","['@ethyoslen', '#donelltotti']"
7103918456176708870,"crazyboyomar1","Is deze prank overdreven of niet? 😳",29.442,18400,324,"origineel geluid - crazyboyomar","['#prank', '#pranker', '#shabrwina', '#crazyomargang']"
7082617566375513386,"rowheimfarooqui","Was it worth it? YES! 🧂🔥🥩🤤😂",22.08,528900,6094,"Triple S - YN Jay & Louie Ray","['@nusr_et', '#dallas', '#texas', '#saltbae']"
7105946552094510338,"rustyricardo","",96.709,74800,656,"original sound - Rusty T","[]"
7074097436108639530,"adisonvb","🌸🌸🌸",23.148,1300000,1434,"original sound - Prime Video","['#TheAdamProject', '#fyp']"
