v_id,creator,desc,duration,likes,comments,sound,tags
6935623817364655366,"momuddy","The final installment in the trilogy.",40.191,124300,1863,"original sound - momuddy","['#pv', '#la', '#torrance', '#cops', '#rude', '#fyp', '#cali', '#sunset', '#nomask', '#policemisconduct', '#karen']"
6893228475532987654,"lisapedace","",25.659,112000,147,"original sound - Lisa Pedace","['#Karen', '#humor', '#nomask', '#fyp', '#karens', '#foryour', '#dollarstore', '#closecaptions']"
6937092215835462917,"mrbusdriverman","March 10th in Texas",39.843,110500,1086,"original sound - Ted Cross","['#nomask', '#karen', '#texas']"
6927887522026589446,"doingstuffwithjames","",31.02,109400,12300,"original sound - James E","['#antimaskers', '#nomask', '#calloutnomask', '#nomasks']"
6962287187647810821,"jared_montoya100","Home Depot passed ✅",28.883,107200,1249,"original sound - Jared_Montoya100","['#fyp', '#nomask', '#homedepotemployee', '#maskoff']"
6924279811619704070,"sillygeorgie","........ 😷",59.209,106500,1804,"original sound - 👀","['@nikitadragun', '#nakita', '#nakitadragun', '#nikita', '#nikitadragun', '#birthdaydinner', '#drama', '#dramachannel', '#covid', '#corona', '#nomask', '#dragunbeauty']"
6865769836501421318,"lisapedace","",17.88,103500,151,"original sound - Lisa Pedace","['#Karen', '#nomask', '#foryourpage', '#snapshot', '#fyp', '#karens']"
6935893880109927686,"amber27h","",59.139,99000,6580,"original sound - Amber27h✅","['#nomask', '#trump', '#oml', '#bidensucks', '#mask', '#fypurmad', '#democrats', '#republicans', '#fyp', '#Whitepeople']"
7002026688242633990,"alex_politics2.0","Stand up against mandates!",115.145,93400,3085,"original sound - Alexander Nicoll✝️🇺🇸","['#mask', '#nomask', '#mandate', '#nomandate', '#antimandate', '#conservative', '#republican', '#trump2024', '#TalkCurlyToMe', '#SmartfoodClub']"
6892465201023651077,"lisapedace","",25.055,91800,113,"original sound - Lisa Pedace","['#Karen', '#humor', '#nomask', '#fyp', '#karens', '#foryou', '#dollarstore']"
