v_id,creator,desc,duration,likes,comments,sound,tags
7110546774732918021,"alejandrocroes66","",9.262,None,None,"original sound - aizicisaac2","['#fy', '#fypシ', '#viral', '#interview']"
7110285924784786694,"_thijs_rietveld_","Man gooit zn eigen fiets erin omdat ie dr klaar mee was💀",22.451,None,None,"origineel geluid - thijs rietveld","['#fy', '#foryou', '#battlepass', '#viral']"
7109921774283836677,"nayper666","",8.077686,None,None,"original sound - Hi 💕","['#fyp', '#viral', '#ant', '#nayper', '#nayper666', '#tiktoklive']"
7082858090973957422,"chlogoodman","Panama City 👀",11.306,None,None,"Love You So - The King Khan & BBQ Show","[]"
7110605262859291909,"emiliojulia","Warm broer",8.334,None,None,"dźwięk oryginalny - ⚽😎","['#fyp', '#fy', '#viral', '#foryou', '#fypage', '#voorjou', '#vj', '#warm', '#zwembad']"
7086337368680090885,"fra3style","",6.244,None,None,"original sound - ⚽️🔥","['#anvers', '#belgium', '#fyp', '#tiktok', '#viral', '#belgiq', '#ameri', '#turq', '#maroc', '#fypシ', '#tiktok', '#viraall']"
7084952601640439067,"supremoo.g","ubos ang pabango",10.433333,None,None,"original sound - Bestviralvidz","['#fyp', '#foryoupage', '#trippings', '#fypシ']"
7093757408035474694,"frankvd_yt","Wanneer je je beseft dat je te laat komt op school…",27.142,None,None,"Epic Music(842228) - Pavel","['#frankvd', '#routine']"
7082058297372593409,"orzutiextra","That HURT‼️🤯",11.538,None,None,"abcdefu - GAYLE","['#virall', '#funny', '#prank', '#fyp', '#foryourpage', '#tiktok']"
7111015259426524418,"ssmaaaryy","our couple is better 😏😂💞",25.029,None,None,"original sound - 𝙅𝙈 || 𝙋𝙍𝙀𝙎𝙀𝙏🎟️ - 𝗗𝗡𝗔 𝗣𝗥𝗘𝗦𝗘𝗧","[]"
7081697498762382634,"kayleann31","",18.134,None,None,"original sound - kayleann","['#turtles', '#snappers', '#nightdoneright', '#whatwouldpoptartsdo', '#foryou', '#fypシ', '#viral', '#river']"
7098429714997513518,"keemokazi","It’s not as easy as it looks 😂",27.351,None,None,"Jiggle Jiggle - Duke & Jones & Louis Theroux","[]"
7109737059388017926,"arnaudmenthealeau","J’ai enfin percé grâce a mon ROTO du seigneur !!😜",6.128,None,None,"son original - Crusherz","[]"
7111010747592985902,"nickbuthappy","Sick bro",102.26,None,None,"original sound - Nick Smithyman 😁","[]"
7093765996481137925,"agij0nas","🚆🏃🏻‍♀️",18.458,None,None,"오리지널 사운드 - Maytree 메이트리","['#subwaysurfers']"
7109140445044690181,"sandro_scalia5","",7.335,None,None,"original sound - ur.favaudios","['#fyp']"
7103876221557296389,"er.gennaro","When your friend understand you",24.17,None,None,"Into Your Arms (feat. Ava Max) - Witt Lowry","['@GIANLUCA MOLIN', '@giorgiayin']"
7105424003564670214,"mbarco.m","Le dernier / The last one😳🤩",23.101,None,None,"INDUSTRY BABY - Lil Nas X & Jack Harlow","['#drole', '#funnyvideos', '#bruxelles', '#football']"
7106538060178787590,"d_totti","",33.574,None,None,"original sound - Tik Toker","['#donelltotti']"
7110525059734850822,"odeliamouclier","Qui me peut même ?",8.241,None,None,"La Canelera - Los Capos De Mexico","['#fyp']"
7081629753295359237,"fairy_hunter119","Come back for part 2 !",6.337,None,None,"original sound - Bri","[]"
7110215282748148997,"fastgoodcuisine","FOOD HACK 🥢 Meilleur food hack en vrai. C’est validé 💯 TAG ton pote qui galère avec les baguettes",10.018,None,None,"son original - FastGoodCuisine","['#foodhack', '#tiktokfood', '#viral', '#lifehack']"
7110874711894068485,"m6info_","Le réflexe du cintre, vous connaissez? 😳😳🤔🤔",24.611,None,None,"son original - m6info","['#cintrechallenge', '#cintre', '#pourtoi']"
7110259674997361925,"minos.the.cat","",25.098,None,None,"love nwantinti (ah ah ah) - CKay","['#chat', '#sacredebirmanie', '#cat', '#catlover', '#canicule', '#astuces', '#rafraichir']"
7079045931504635142,"nvlsteen","are u team salt or sugar?",9.936,None,None,"Love You So - The King Khan & BBQ Show","['#teamsugar', '#fy', '#fypシ', '#cinema']"
7108801293925240069,"dibujos.animadoos","",145.449,None,None,"Love You So - The King Khan & BBQ Show","[]"
7078335642517638405,"melmelmeliciousss","Antwoorden aan",176.564,None,None,"origineel geluid - Mel Mel","['@noemkeee', '#meliciousss', '#education', '#escortlife', '#questions', '#askmeanything']"
7110495503430749446,"repost.tpmp","Répondre à",160.008,None,None,"son original - 🎥","['@repost.tpmp', '#foryoupage', '#fyp', '#pourtoi']"
7110239574143585542,"313nl","",72.306,None,None,"original sound - Haydar Alhindawi","['#يومياتي', '#iraktiktok', '#iraq', '#nederland', '#voorjemoeder', '#kut', '#land', '#Nederlands', '#الفرقة_الناجية', '#313', '#عصابة_الجوكر', '#اسود_الرافدين_فخرنا', '#مسلم_شيعي']"
